Category,Text
FALSE,கூலி
TRUE,அகங்காரம்
FALSE,அகாலம்
TRUE,அக்கிராசனம்
TRUE,அக்கிராசனாதிபதி
TRUE,அங்குசம்
TRUE,அசாத்தியம்
FALSE,அசீரணம்
TRUE,அட்டகாசம்
TRUE,அத்தமனம்
TRUE,அத்தமனம்
TRUE,அத்தியாயம்
FALSE,அநியாயம்
FALSE,அநீதி
FALSE,அநுபவம்
FALSE,அநுமானம்
FALSE,அநேகம்
TRUE,அந்தரம்
FALSE,அபசயம்
TRUE,அபத்தம்
FALSE,அபாயகரம்
FALSE,அபிமானம்
FALSE,அபிவிருத்தி
FALSE,அமுது
TRUE,ரம்பை
TRUE,ரம்பை
TRUE,அருச்சனை
FALSE,அவசரம்
FALSE,அவசியம்
TRUE,அற்புதம்
FALSE,ஆசமனம்
TRUE,ஆங்காரம்
FALSE,ஆசியம்
FALSE,ஆக்ஞை
TRUE,ஆடம்பரம்
FALSE,ஆதி
TRUE,ஆநந்தபரவசம்
TRUE,ஆபத்து
FALSE,ஆயாஸம்
FALSE,ஆரியர்
FALSE,ஆரோகம்
FALSE,ஆவேசம்
FALSE,இஷ்டம்
FALSE,இஷ்டன்
TRUE,இயந்திரம்
TRUE,இரட்சித்தல்
TRUE,இரணவைத்தியம்
TRUE,இராச்சியம்
FALSE,ருது
TRUE,இருதுசாந்தி
TRUE,இலட்சணம்
FALSE,இலாபநஷ்டம்
FALSE,இலாயம்
TRUE,உக்கிரம்
FALSE,உதயம்
FALSE,உதயம்
TRUE,உத்தரவு
TRUE,உபத்திரவம்
TRUE,உபத்திரவம்
TRUE,உபாத்தியாயினி
FALSE,உரோகம்
FALSE,உரோமம்
TRUE,ஊர்ச்சிதம்
TRUE,ஏகாதிபத்தியம்
TRUE,ஏகாந்தம்
TRUE,கட்சி
TRUE,கண்டம்
TRUE,கண்டம்
TRUE,கம்பீரம்
TRUE,கர்த்தா
TRUE,கர்த்தா
FALSE,கனம்
TRUE,கிஞ்சுகம்
FALSE,கியாதி
FALSE,கிரயம்
FALSE,கிலேசம்
FALSE,கிலேசம்
FALSE,குபேரன்
FALSE,குரூரம்
FALSE,குரூரம்
FALSE,கோஷ்டி
FALSE,சகவாசம்
FALSE,சகன்
TRUE,சக்கரதரன்
TRUE,சங்கிராந்தி
TRUE,சங்கீதம்
TRUE,சண்டித்தனம்
TRUE,சத்துவம்
TRUE,சந்ததம்
TRUE,சந்து
FALSE,சபா
FALSE,சபா
FALSE,சமரசம்
FALSE,சமீபம்
FALSE,சமீபம்
TRUE,சம்பந்தம்
FALSE,ஜெயம்
FALSE,சரசம்
FALSE,சரீரம்
FALSE,சனம்
FALSE,ஜனம்
FALSE,சாசுவதம்
FALSE,சாதி
FALSE,சாதி
TRUE,சாமர்த்தியம்
FALSE,சாரூபம்
FALSE,சாவகாசம்
TRUE,சிங்கம்
TRUE,சிருட்டி
TRUE,சித்தம்
FALSE,சிரமம்
TRUE,சிலேட்டுமம்
TRUE,சிற்பம்
TRUE,சீர்ணோத்தாரணம்
TRUE,சுதந்திரம்
TRUE,சுத்தம்
TRUE,சுவர்க்கம்
FALSE,சூரியன்
FALSE,சூரியன்
FALSE,சேமம்
FALSE,சோதி
FALSE,சோதிடர்
FALSE,சௌஜன்யம்
FALSE,தயை
FALSE,தசா
FALSE,தனம்
FALSE,ஸ்தம்பம்
FALSE,தயவு
TRUE,தரித்தல்
FALSE,ஸ்தலம்
TRUE,தலயாத்திரை
FALSE,தாவரம்
FALSE,திடம்
TRUE,திட்டி
FALSE,திரயம்
FALSE,திலகம்
TRUE,திவ்வியம்
TRUE,துக்கம்
FALSE,துவாரம்
FALSE,துவாரம்
FALSE,தேகம்
FALSE,தேவி
FALSE,தைரியம்
TRUE,நட்சத்திரம்
FALSE,நரன்
TRUE,நவக்கிரகம்
FALSE,நாயகன்
FALSE,நிதி
TRUE,நித்தியம்
TRUE,நிமித்தம்
FALSE,நியாயாதிபதி
FALSE,நிருணயம்
TRUE,நிவிர்த்தி
TRUE,பங்கஜம்
TRUE,பங்கம்
TRUE,பண்டிகை
TRUE,பத்தி
TRUE,பக்தி
FALSE,பரதேசம்
FALSE,பருவதம்
FALSE,பரோபகாரம்
TRUE,பாக்கியம்
FALSE,பாதம்
TRUE,பாதரட்சை
FALSE,பார்வதி
FALSE,பிடிவாதம்
FALSE,பிதா
TRUE,பிரசங்கம்
FALSE,பிரதி
FALSE,பிரதிகூலம்
TRUE,பிரபந்தம்
FALSE,பிரமாதம்
TRUE,பிரமித்தல்
FALSE,பிரலாபம்
FALSE,பிராது
FALSE,பிராப்தி
FALSE,பீடை
TRUE,புத்திரன்
TRUE,புத்திரன்
TRUE,பூகம்பம்
TRUE,பூர்த்தி
FALSE,பூர்வ சென்மம்
FALSE,போஷகர்
FALSE,மகா
FALSE,மகிமா
TRUE,மத்திமம்
FALSE,மமகாரம்
FALSE,மரணம்
TRUE,மாநபங்கம்
FALSE,மிருகம்
FALSE,மிருது
TRUE,மூர்ச்சை
FALSE,மௌனம்
TRUE,யதார்த்தம்
FALSE,யுக்தி
FALSE,ரஜா
FALSE,ரஸ்தா
FALSE,வசீகரம்
FALSE,வநபோசனம்
FALSE,வநம்
FALSE,வயிரம்
TRUE,வல்லபம்
FALSE,வாகனம்
FALSE,வாதனை
FALSE,வாலிபம்
FALSE,விகடன்
FALSE,விசாலம்
FALSE,விஷம்
FALSE,விடயம்
FALSE,விதேயன்
FALSE,விபூதி
FALSE,விமோசநம்
TRUE,விருத்தாசலம்
FALSE,விவேகம்
FALSE,விகிதம்
FALSE,வைசூரி
TRUE,இறுமாப்பு
TRUE,தற்பெருமை
FALSE,கண்
TRUE,எலும்பு
TRUE,உடற் கேடன்
FALSE,ஆடு
TRUE,கறுப்பு
TRUE,மறைந்துறைதல்
TRUE,நல்வினைப் பயன்
TRUE,அடிப்படை
TRUE,அடிப்படை
FALSE,முன்
TRUE,செயற்பாடு
TRUE,பின்பற்றல்
TRUE,உடன்பாடு
FALSE,கேடு
FALSE,அருமறை
TRUE,கொள்ளையிடல்
FALSE,இடுபழி
FALSE,அழிவு
TRUE,எண்ணம்
TRUE,பயிற்சி
FALSE,கரவிலான்
TRUE,இரும்புவெண்ணீறு
FALSE,பாதி
TRUE,அழகின்மை
TRUE,கருத்தின்மை
TRUE,மானக்கேடு
FALSE,இழிவு
FALSE,உணவு
TRUE,உலகப்பற்று
TRUE,ஒழுக்கம்
TRUE,இறும்பூது
TRUE,நிலைக்களன்
TRUE,சான்று
FALSE,வறுமை
TRUE,உடன்படல்
TRUE,மகிழ்தல்
FALSE,தொடையல்
TRUE,கட்டாயம்
TRUE,இன்றியமையாமை
FALSE,காளை
FALSE,அயல்
FALSE,பகைமை
TRUE,பொன்னாக்கல்
FALSE,அவா
FALSE,அரையன்
TRUE,நெஞ்சம்
FALSE,எண்
FALSE,திருமகள்
FALSE,வெறி
TRUE,வடகீழ்ப்பால்
TRUE,விருப்பம்
FALSE,மேடு
TRUE,பிதற்றல்
TRUE,செந்நீர்
TRUE,வரவேற்பு
FALSE,வழிபாடு
FALSE,நோய்
TRUE,அக்குமணி
TRUE,உள்ளக்களிப்பு
FALSE,திருநாள்
FALSE,ஒரு புடை
FALSE,உலகுரை
TRUE,மருந்து
TRUE,அரிதின்முடிவது
FALSE,குதிரை
TRUE,அழுக்கு
TRUE,இரக்கம்
TRUE,கல்லூரி
TRUE,மன்றல்
TRUE,கால ஒழுங்கு
TRUE,இல்லறநிலை
TRUE,இழுத்தல்
TRUE,தேய்பிறை
FALSE,நலம்
FALSE,யானை
FALSE,குடம்
FALSE,பகடி
TRUE,தொண்டு
TRUE,எல்லாம்
FALSE,தமையன்
TRUE,உடன் பிறந்தாள்
FALSE,ஆறு கடலோடு கூடுமிடம்
TRUE,துன்பம்
TRUE,ஈட்டியது
FALSE,மெய்
TRUE,தண்கதிர்
FALSE,மதி
FALSE,துறவி
FALSE,திறமையாளன்
TRUE,ஒன்றுபடல்
TRUE,பேசாதிருத்தல்
TRUE,கூட இருத்தல்
FALSE,வடமொழி
TRUE,உடன்பாடு
TRUE,திருவடித்தாமரை
TRUE,அம்பு
FALSE,நீர்
TRUE,உன்னிப்பு
FALSE,நனவு
FALSE,இடம்
FALSE,அமைதி
TRUE,நெருக்கம்
TRUE,சிவப்பேறடைவு
FALSE,முகடு
TRUE,மருத்துவம்
TRUE,கற்பித்தல்
TRUE,நட்பு
TRUE,நீடுவாழ்வோன்
FALSE,தலைவன்
TRUE,குளிர்ச்சி
TRUE,தட்பவெப்பம்
FALSE,நலவழி
TRUE,தன் விருப்பம்
TRUE,காய்ச்சல்
FALSE,யானை
TRUE,மிச்சம்
TRUE,மூத்தோன்
FALSE,குணம்
FALSE,மதி
FALSE,வேலை
TRUE,எரித்தல்
TRUE,கொடுத்தல்
TRUE,உண்மை
TRUE,அஞ்சல்
FALSE,வையகம்
FALSE,நிறைகோல்
FALSE,பொழுது
TRUE,இருக்கை
TRUE,இருக்கை
FALSE,பொருநை
TRUE,ஞான்று
TRUE,நினைத்தல்
FALSE,அமைவு
TRUE,முக்காலவுணர்வினன்
FALSE,தெளிவு
FALSE,விரைவு
FALSE,முடி ( கோயில் முதலியவற்றின் முடி )
TRUE,சேய்மை
FALSE,இறைவன்
FALSE,படி
TRUE,கூத்தன்
FALSE,ஆள்
FALSE,ஓசை
TRUE,செந்நீர்
TRUE,திண்ணம்
FALSE,உறுதி
TRUE,தேர்ந்தவர்
TRUE,ஒழுங்கு
TRUE,நிலைபெறுத்தல்
TRUE,தொல்லை
FALSE,பெருமான்
TRUE,ஐந்தெழுத்து
TRUE,உருக்கம்
TRUE,கற்பரசி
TRUE,தொடர்பு
FALSE,வரிசை
TRUE,மாசின்மை
TRUE,காணிக்கை
FALSE,கடவுளுணா
FALSE,விரிவுரை
TRUE,தீவினைநீக்கம்
FALSE,எருவாய்
TRUE,இரப்பு
FALSE,வியாழன்
TRUE,துலக்கம்
TRUE,புகழ்பரவல்
FALSE,எதிர் வழக்காளி
TRUE,அறிவித்தல்
FALSE,அளவை
FALSE,பாடு
TRUE,தொல்லை
TRUE,உயிர்க்காற்று
FALSE,பிணம்
FALSE,முளை
TRUE,நன்னாள்
TRUE,ஆண்மகன்
TRUE,உறுதிப்பொருள்
FALSE,பேய்
FALSE,கருவூலம்
TRUE,துய்ப்பு
FALSE,கடல்
TRUE,கொழுப்பு
FALSE,கள்
FALSE,செரியாமை
TRUE,அன்னை
FALSE,பகைமை
FALSE,அளவு
FALSE,அடையாளம்
FALSE,அறிவிலார்
TRUE,விருப்பம்
TRUE,வழிப் பயணம்
FALSE,ஊழி
TRUE,ஆராய்ச்சி
FALSE,ஏற்றல்
FALSE,உரைநடை
FALSE,முகம்
FALSE,தலைமுறை
FALSE,அகவை
TRUE,ஆண்டு
TRUE,இருப்பு
TRUE,விருப்பம்
FALSE,கால்
TRUE,தீங்கு
TRUE,எழுந்தருளல்
FALSE,அறிவு
FALSE,வகை
FALSE,வழி
FALSE,புதுமை
TRUE,கொண்டு விற்றல்
TRUE,நோன்பு
TRUE,வேளாண்மை
FALSE,மறை
FALSE,துன்பம்
TRUE,அகங்காரம்
FALSE,அகிம்சை
TRUE,அக்கினி
TRUE,அங்குசம்
FALSE,அசீரணம்
FALSE,அணிமா
TRUE,அத்தமனம்
TRUE,அத்தியாயம்
FALSE,அநுகூலம்
FALSE,அநுபவம்
TRUE,அந்தகன்
TRUE,அந்தரம்
FALSE,அபயம்
FALSE,அபாயகரம்
FALSE,அபிவிருத்தி
FALSE,அமுது
FALSE,அரவம்
TRUE,அர்த்தசாமம்
FALSE,அவசியம்
TRUE,அற்புதம்
TRUE,ஆங்காரம்
FALSE,ஆசிரமம்
TRUE,ஆட்சேபம்
FALSE,ஆதி
TRUE,ஆபத்து
FALSE,ஆயாஸம்
TRUE,ஆரோக்கியம்
FALSE,இகம்
FALSE,இதம்
FALSE,இயமன்
TRUE,இரணவைத்தியம்
FALSE,இராணுவம்
FALSE,இரேகை
TRUE,இலட்சியம்
FALSE,இலாவாதேவி
TRUE,உக்கிரம்
FALSE,உதரம்
TRUE,உத்தியோகம்
TRUE,உபத்திரவம்
FALSE,உபாயம்
FALSE,உரோமம்
TRUE,எக்கியம்
FALSE,ஏடணை
TRUE,கட்சி
TRUE,கண்டனம்
TRUE,கம்பீரம்
FALSE,கருமம்
FALSE,காசம்
FALSE,கியாதி
FALSE,கிராதன்
FALSE,கீணம்
FALSE,குபேரன்
FALSE,குரோதம்
TRUE,கோதண்டம்
FALSE,சகாயம்
TRUE,சக்கரவர்த்தி
TRUE,சங்கேதம்
FALSE,சதா
TRUE,சந்ததி
TRUE,சந்து
FALSE,சபை
FALSE,சமரசம்
FALSE,சமுகம்
TRUE,சம்பந்தம்
FALSE,சரசம்
FALSE,சரீரம்
FALSE,ஜனம்
FALSE,சாசுவதம்
TRUE,சாதித்தல்
TRUE,சாமர்த்தியம்
FALSE,சாவகாசம்
TRUE,சிங்கம்
TRUE,சித்தம்
FALSE,சிரமம்
TRUE,சின்னம்
FALSE,சீலம்
TRUE,சுத்தம்
FALSE,சுவர்ணம்
FALSE,சூரியன்
FALSE,சேமம்
FALSE,சோதிடர்
FALSE,சௌந்தரம்
TRUE,தட்சிணாமூர்த்தம்
FALSE,தனம்
FALSE,தயவு
TRUE,தரித்தல்
TRUE,தலயாத்திரை
TRUE,தாபித்தல்
TRUE,திட்டி
FALSE,திரவியம்
TRUE,திவ்வியம்
TRUE,துக்கம்
FALSE,துவேஷம்
FALSE,தேகவியோகம்
FALSE,தைரியம்
TRUE,நட்டம்
FALSE,நவதானியம்
FALSE,நாயகி
TRUE,நித்தியம்
TRUE,நிமித்தம்
FALSE,நிருமூலம்
FALSE,நீசன்
TRUE,பங்கம்
TRUE,பண்டிதன்
TRUE,பக்தி
FALSE,பரமகதி
FALSE,பரோபகாரம்
TRUE,பாக்கியம்
FALSE,பாதை
FALSE,பாலகன்
FALSE,பிதா
TRUE,பிரசண்டமாருதம்
TRUE,பிரதிக்கினை
TRUE,பிரபந்தம்
TRUE,பிரமித்தல்
TRUE,பிரவர்த்தி
FALSE,பிராமணன்
TRUE,பீதாம்பரம்
TRUE,புத்திரன்
FALSE,பூகோள சாஸ்திரம்
FALSE,பூர்வபக்ஷம்
FALSE,போஷணை
FALSE,மகிமை
TRUE,மத்தியானம்
FALSE,மரணம்
TRUE,மாநபங்கம்
FALSE,மிருது
TRUE,மூர்ச்சை
TRUE,யதார்த்தம்
FALSE,யூகம்
FALSE,ரஸ்தா
TRUE,வச்சிரம்
FALSE,வநவாசம்
FALSE,வயிரம்
FALSE,வாகனம்
FALSE,வாதனை
TRUE,விகற்பம்
FALSE,விசாலம்
FALSE,விஷயம்
FALSE,விஸ்தாரம்
FALSE,வியபிசாரி
TRUE,விருத்தாந்தம்
FALSE,வீதி
FALSE,வைடூரியம்
TRUE,செருக்கு
TRUE,கொப்புளம்
TRUE,உறுப்பறையன்
FALSE,முதல்
FALSE,அறியாமை
TRUE,நன்னுகர்ச்சி
TRUE,கடைக்கால்
FALSE,பழமை
FALSE,நாடோறும்
FALSE,விடை
FALSE,மறைபொருள்
TRUE,பறித்தல்
FALSE,கேடு
TRUE,உட்கருத்து
FALSE,பேதை
TRUE,தகுதியின்மை
FALSE,பூ வழிபாடு
TRUE,கோதுமைத் தேம்பாகு
TRUE,உறுப்பு
FALSE,அடிசில்
TRUE,வழக்கம்
FALSE,பொருள்
TRUE,அடிப்படை
FALSE,விரைவு
TRUE,முயற்சி
TRUE,துவக்கம்
TRUE,புறங்கூற்று
FALSE,ஏறு
TRUE,நன்மைதீமை
TRUE,அருவருப்பு
TRUE,மன்னன்
TRUE,உள்ளம்
FALSE,அழகு
TRUE,மயக்கம்
FALSE,இழிவு
FALSE,முகடு
FALSE,குருதி
FALSE,முகமன்
TRUE,துன்பம்
TRUE,மெய்ப்பித்தல்
TRUE,நினைத்தல்
TRUE,சிறுபான்மை
TRUE,வேள்வித்தீயோம்புகை
TRUE,பிள்ளையார்
FALSE,தீவினை
FALSE,தலைவன்
TRUE,செய்யுள்
TRUE,வாழ்க்கை
TRUE,கவர்தல்
FALSE,அருள்
FALSE,தொழுநோய்
TRUE,ஆசானிடத்தன்பு
FALSE,பணி
TRUE,மும்மலக்கட்டினர்
TRUE,தமக்கை
FALSE,கூடுகை
TRUE,எஞ்சியது
TRUE,உணவுச்சாலை
TRUE,அம்புலி
TRUE,வஞ்சினம்
FALSE,பொழுது
TRUE,இறப்பு
TRUE,செல்வம்
TRUE,ஒப்பு
FALSE,நாணல்
FALSE,நீர்
TRUE,தங்குமிடம்
TRUE,பயிற்சி
TRUE,திங்கட்டொடர்புடையது
FALSE,வலவன்
FALSE,பரிகாரம்
TRUE,கல்வி பயிற்றல்
TRUE,அன்பு
TRUE,மூத்தோன்
TRUE,சூல்காப்பிடுஞ்சடங்கு
TRUE,நன்மை
TRUE,வெப்புநோய்
TRUE,துதிக்கை
TRUE,குறும்பு
FALSE,கனவு
FALSE,தொழில்
FALSE,சுடுதல்
FALSE,மெய்
TRUE,உடுக்கை
TRUE,துலாக்கோல்
FALSE,அறம்
TRUE,நிலையியற் பொருள்
TRUE,ஏற்றத்தாழ்வு
FALSE,வழிபடல்
TRUE,சால்வு
FALSE,புனிதநீர்
TRUE,பேருறக்கம்
FALSE,தொலைவு
FALSE,தலைவன்
TRUE,அம்பலவாணன்
TRUE,வணக்கம்
FALSE,தலைவன்
TRUE,தேற்றம்
TRUE,வல்லவர்
TRUE,அமைத்தல்
FALSE,இடர்
TRUE,விலக்கு
TRUE,அன்பு
FALSE,திருமகள்
FALSE,தொகுதி
FALSE,புனிதம்
TRUE,ஒப்புவித்தல்
FALSE,பேருரை
FALSE,சுமை
FALSE,ஐயம்
TRUE,வெளிச்சம்
FALSE,வெளியீடு
TRUE,வெளிப்படுத்தல்
FALSE,தலைமை
FALSE,பயணம்
TRUE,உயிர்வளி
FALSE,விதை
TRUE,நல்வினை தீவினை
TRUE,வேள்வி செய்வோன்
FALSE,நிலம்
TRUE,நுகர் பொருள்
TRUE,மேன்மை
FALSE,தேன்
TRUE,சோம்பல்
FALSE,பொறாமை
TRUE,மட்டு
TRUE,பெருச்சாளி
FALSE,மருள்
TRUE,போர்முனை
TRUE,சூழ்ச்சி
TRUE,தென்றற்காற்று
TRUE,பேச்சு
TRUE,ஆண்டு
FALSE,நிறம்
FALSE,அவா
TRUE,காற்று
TRUE,ஆராய்ச்சி
TRUE,விண்ணப்பம்
FALSE,ஊழ்
TRUE,இக்கட்டு
FALSE,தவம்
TRUE,விளக்கம்
FALSE,மறைமுடிவு
TRUE,அகங்காரம்
FALSE,அகிம்சை
TRUE,அக்கினி
TRUE,அங்குட்டம்
TRUE,அசுத்தம்
FALSE,அதிகம்
FALSE,அஸ்தமனம்
TRUE,அத்திரம்
FALSE,அநுகூலம்
TRUE,அநுபவித்தல்
TRUE,அந்தகன்
TRUE,அந்தரம்
FALSE,அபரஞானம்
FALSE,அபாயகரம்
FALSE,அபிவிருத்தி
FALSE,அமுது
FALSE,அரவம்
TRUE,அர்த்தநாரீசுரன்
FALSE,அவசியம்
TRUE,அற்புதம்
FALSE,ஆசர்
FALSE,ஆசிரமம்
TRUE,ஆட்சேபம்
FALSE,ஆதி
TRUE,ஆபத்து
FALSE,ஆயுசு
TRUE,ஆரோக்கியம்
FALSE,இகம்
FALSE,இதம்
FALSE,இயமன்
FALSE,இரதம்
TRUE,இராத்திரி
FALSE,இரேகை
FALSE,இலயம்
FALSE,இலாவாதேவி
TRUE,உக்கிரம்
FALSE,உதாரம்
TRUE,உத்தியோகம்
TRUE,உபத்திரவம்
FALSE,உபாயம்
TRUE,உலகப்பிரசித்தி
FALSE,எசமானன்
FALSE,ஏதம்
FALSE,கக்ஷி
FALSE,கண்திருஷ்டி
TRUE,கம்பீரம்
FALSE,கருமம்
FALSE,காசம்
FALSE,கிரகசாரம்
FALSE,கிராதன்
FALSE,கீணம்
FALSE,குமரி
FALSE,குரோதம்
TRUE,கோத்திரம்
FALSE,சகாயம்
TRUE,சக்கரவர்த்தி
TRUE,சங்கேதம்
FALSE,சதானந்தம்
TRUE,சந்ததி
TRUE,சந்து
FALSE,சபை
FALSE,சமாசம்
FALSE,சமுகம்
TRUE,சம்பவம்
FALSE,சரசுவதி
FALSE,சர்ப்பம்
FALSE,சனனம்
FALSE,சாடி
FALSE,சாதியாசாரம்
FALSE,சாமான்
FALSE,சாவகாசம்
FALSE,சிம்ஹம்
TRUE,சித்தம்
FALSE,சிரவணம்
TRUE,சின்னாபின்னம்
TRUE,சீவசெந்து
TRUE,சுந்தரம்
FALSE,சுவாசகாசம்
FALSE,சூரியன்
FALSE,சேமம்
FALSE,சோதிடர்
TRUE,சௌபாக்கியவதி
TRUE,தட்சிணாமூர்த்தம்
FALSE,தனம்
FALSE,தயா
TRUE,தரித்தல்
TRUE,தற்சமயம்
TRUE,தாபித்தல்
TRUE,திட்டி
FALSE,திரவியம்
FALSE,தினசரி
TRUE,துக்கம்
FALSE,துவேஷம்
TRUE,தேகாப்பியாசம்
FALSE,தைரியம்
TRUE,நட்டம்
FALSE,நவநீதம்
FALSE,நாராசம்
TRUE,நித்தியம்
FALSE,நியதி
FALSE,நிருமூலம்
FALSE,நீசன்
TRUE,பங்கம்
TRUE,பண்டிதன்
TRUE,பக்தி
FALSE,பரமகதி
TRUE,பர்த்தா
FALSE,பாசம்
FALSE,பாதை
TRUE,பாலப்பருவம்
TRUE,பிதிரார்ச்சிதம்
TRUE,பிரசண்டமாருதம்
TRUE,பிரதிக்கினை
TRUE,பிரபல்லியம்
TRUE,பிரமித்தல்
TRUE,பிரவர்த்தி
TRUE,பிரார்த்தனை
FALSE,புஸ்தகம்
TRUE,புத்திரி
FALSE,பூசாரி
FALSE,பூர்விகம்
FALSE,போதனை
FALSE,மகிமை
FALSE,மநசு
FALSE,மரணம்
,மாநியம்
TRUE,மிலேச்சன்
TRUE,மூர்த்தி
TRUE,யதேச்சை
FALSE,யூகம்
FALSE,ரணம்
FALSE,வஸ்திரம்
TRUE,வந்தனம்
FALSE,வயோதிகம்
TRUE,வாக்கியம்
TRUE,வாதித்தல்
FALSE,விகாரம்
FALSE,விஸ்தீரணம்
FALSE,விஷயம்
TRUE,வித்தியாசம்
FALSE,வியவகாரம்
TRUE,விருத்தி
FALSE,வீரர்
FALSE,வைடூரியம்
FALSE,அகரவரிசை
TRUE,பார்ப்பனச்சேரி
TRUE,உடன்பாடு
FALSE,மூலம்
FALSE,இருள்
TRUE,விருந்தினன்
FALSE,தலைவன்
FALSE,கடவுள்
TRUE,பின்சேர்க்கை
TRUE,கட்டளை
TRUE,உள்ளம்
TRUE,வவ்வல்
TRUE,துன்பம்
TRUE,உட்கோள்
FALSE,புனல்
FALSE,தகாதது
FALSE,மலர் தூவழிபாடு
FALSE,ஒழிவு
FALSE,சிறுமை
FALSE,ஆரவாரம்
TRUE,நன்னடை
TRUE,செல்வம்
FALSE,முதல்
TRUE,பரபரப்பு
TRUE,முன்னேற்பாடு
TRUE,தொடக்கம்
TRUE,புறந்தூற்றல்
FALSE,ஆரவாரம்
TRUE,ஐம்பொறிகள்
TRUE,ஒழுங்கின்மை
TRUE,அரசர்தலைநகர்
TRUE,அன்பு
TRUE,செல்வம்
TRUE,காற்பரளை
FALSE,குறைபாடு
TRUE,வெப்பம்
TRUE,உண்மை
TRUE,வேளாண்மை
FALSE,ஆசிரியன்
TRUE,கைப்பணம்
TRUE,ஓர்தல்
TRUE,ஒன்று
TRUE,உணவொழிநோன்பு
TRUE,கணக்கு
FALSE,மணமாகாதவள்
FALSE,வினை முதல்
FALSE,பாவலன்
TRUE,நாட்கழிதல்
TRUE,உணர்தல்
TRUE,இரக்கம்
FALSE,பெருநோய்
TRUE,குருவினிடத்தன்பு
TRUE,கூட்டம்
TRUE,கூடவிருத்தல்
TRUE,தங்கை
TRUE,இயங்கு திணைப்பொருள்
FALSE,விரைவு
TRUE,ஊட்டுப்புரை
FALSE,பிறை
FALSE,ஆணை
FALSE,நேரம்
FALSE,உவமை
FALSE,உறவு
TRUE,பாதுகாப்பு
TRUE,பொய்கை
TRUE,நீர்க்கோவை
FALSE,வீடு
FALSE,உறுதிமுறி
FALSE,தீமொழி
TRUE,சிறந்த பகுதி
TRUE,மருத்துவம்
TRUE,ஒறுத்தல்
TRUE,முதன்மை
TRUE,புகழ்தல்
FALSE,தலைமகன்
TRUE,வெள்ளிக்கிழமை
FALSE,குரல்
TRUE,தீட்டு
TRUE,தமக்கை
TRUE,உடன் பிறந்தான்
FALSE,நலம்
FALSE,உடன்
FALSE,பொருளியல் உண்மை
FALSE,பகடி
FALSE,நிறைகோல்
FALSE,இடம்
TRUE,நிற்பன
TRUE,கருத்துரை
FALSE,நிலை
FALSE,மனநிறைவு
TRUE,திருக்குளம்
TRUE,உயிர்ப்படக்கம்
TRUE,எட்டாக் கை
TRUE,கடவுள் நிலையம்
TRUE,கூத்தன்
TRUE,நன்மை
FALSE,பலவகை
FALSE,கொடுமை
TRUE,நொடிப்பொழுது
TRUE,ஏற்படுத்தல்
TRUE,வலுக்கட்டாயம்
TRUE,வெளிப்படை
FALSE,பறவை
FALSE,திருமகள்
FALSE,கொடுமை
TRUE,இரக்கம்
FALSE,கைகூடுதல்
FALSE,கை
FALSE,பொறை
TRUE,இரப்பு
TRUE,இயற்கை
TRUE,வலம்வருதல்
TRUE,கண்கூடு
TRUE,மேற்கோள்
TRUE,வழிப்போக்கு
TRUE,உயிர்ப்பு
TRUE,இருக்கை
FALSE,அறம் மறம்
FALSE,இடம்
FALSE,உலகு
FALSE,உணவு
FALSE,அரசன்
TRUE,வண்டு
TRUE,மப்பு
FALSE,பகைமை
TRUE,நட்பு
TRUE,பெருச்சாளி
FALSE,வீடு
TRUE,அமர்க்களம்
FALSE,சுவை
FALSE,மணம்
FALSE,பலரறிசொல்
FALSE,அகவை
FALSE,குலம்
TRUE,காற்று
FALSE,கிழமை
TRUE,கேள்வி
FALSE,முறையீடு
TRUE,தெய்வம்
FALSE,இடையூறு
FALSE,தேள்
FALSE,திருமணம்
TRUE,மறைக்காடு
TRUE,அகங்காரம்
FALSE,அகிலம்
TRUE,அக்கினி
TRUE,அங்குலம்
TRUE,அசுத்தம்
TRUE,அதிகாந்தம்
FALSE,அஸ்தமனம்
FALSE,அஸ்திரம்
FALSE,அநுகூலம்
TRUE,அநுபவித்தல்
FALSE,அந்தஸ்து
TRUE,அந்தரவாணி
FALSE,அபரஞானம்
FALSE,அபானவாயு
FALSE,அபூர்வம்
FALSE,அம்சம்
FALSE,அராகம்
TRUE,அர்த்தநாரீசுரன்
FALSE,அவதாரம்
FALSE,அனுபவம்
FALSE,ஆஜர்
FALSE,ஆசிரமம்
TRUE,ஆட்சேபம்
TRUE,ஆதிக்கம்
TRUE,ஆபத்து
FALSE,ஆயுசு
FALSE,ஆலயம்
FALSE,இகம்
FALSE,இதம்
FALSE,இயமன்
TRUE,இரத்தம்
TRUE,இராத்திரி
FALSE,இரேகை
FALSE,இலயம்
TRUE,இலிங்கம்
TRUE,உக்கிராணம்
FALSE,உதாரம்
TRUE,உத்தியோகம்
FALSE,உபநதி
FALSE,உபாயம்
FALSE,உலோகம்
FALSE,எசமானன்
FALSE,ஏதம்
FALSE,கக்ஷி
FALSE,கண்திருஷ்டி
TRUE,கம்பீரம்
TRUE,கர்க்கடகம்
FALSE,காஷாயம்
FALSE,கிரகசாரம்
FALSE,கிராமம்
FALSE,க்ஷீணம்
FALSE,குமரி
FALSE,குலஸ்திரீ
TRUE,கோத்திரம்
FALSE,சகாயம்
TRUE,சக்கரவர்த்தி
TRUE,சங்கை
FALSE,சதுரம்
